# Puzzles from the Lichess puzzle database (CC0), chosen by python/puzzles.py.
# id<TAB>fen<TAB>moves (UCI; the first is the opponent's)<TAB>rating<TAB>themes
lD94n	1k1r4/1pp1R1pp/pb3p2/2p5/2B1Pq2/5P2/PBQ3PP/6K1 w - - 0 26	e7g7 f4e3 g1f1 d8d2 c2d2 e3d2	1775	middlegame
pUnFH	r3k2r/2p2p2/ppnp3p/2b3pn/PPN1P3/2PB1qB1/2Q2P1P/R4RK1 w kq - 0 17	b4c5 h5f4 g3f4 g5f4	1776	middlegame
TfWc8	r4rk1/3bq2p/Q2p1np1/1p2p1N1/4P2P/2P2B2/P2R1PP1/3R2K1 w - - 1 25	a6b7 f8b8 b7c7 f6e8 d2d6 e8c7	1777	middlegame trappedPiece
tPXOM	r1b2rk1/ppp2pp1/3p1q1p/8/2B1P3/6Q1/PPPB2PP/3K3R b - - 0 15	f6b2 d2c3 b2c3 g3c3	1779	middlegame
uQ5fi	8/7p/1pp3p1/6k1/1P6/P1P1K3/8/8 b - - 0 39	h7h5 a3a4 g5f6 a4a5 f6e6 a5a6	1779	endgame pawnEndgame quietMove
e3SvH	8/4N3/3n1pk1/3p4/3P1KP1/8/8/8 b - - 6 41	g6h6 e7f5 d6f5 f4f5 h6g7 f5e6 g7g6 e6d5	1779	endgame
qqnlF	6k1/pp4pp/2b1p2r/8/1P1P3b/P1NK1B2/1B3qP1/R2Q4 w - - 0 25	c3e4 c6b5 d3c3 f2e3 c3c2 b5a4 c2b1 a4d1	1780	middlegame skewer
sWwX4	3rqrk1/4b2p/2n1p1p1/1p2P3/p3B3/P1BQ1P2/1P6/3RK1R1 w - - 8 31	d3b5 e7h4 e1f1 d8d1	1780	deflection middlegame
Jtvy4	2r2r2/p3k2p/1p1p4/3BBbq1/2P2N2/1P2Q2P/P1N4K/8 b - - 0 30	d6e5 e3e5 e7d7 d5e6 f5e6 e5g5	1782	exposedKing middlegame
h5f4x	8/ppp5/5Qp1/1k3b2/2P5/3P2P1/PP3q2/1K6 b - - 0 34	b5c5 f6e5 c5c6 e5d5 c6b6 d5b5	1785	endgame mate mateIn3
fqoaf	8/8/2k1p3/4r3/5RKP/8/1p4P1/8 w - - 0 51	f4b4 e5b5 b4b2 b5b2	1785	endgame rookEndgame
4Am5G	r2qk2r/p1p2bpp/5pn1/3pN3/1b4PB/2NP3P/PPPQ1P2/R4K1R w kq - 1 16	e5f7 e8f7 h4g3 d5d4 d2e2 d4c3	1785	middlegame
IEl6V	r1bq1rk1/1p3pbn/p2p1n1p/2pPp1p1/P1P5/2NBPNB1/1PQ2PPP/R4RK1 w - e6 0 14	c3e4 f6e4 d3e4 f7f5	1786	middlegame
eS0XK	r3qrk1/pp3p2/1npp4/3P2R1/2P1P1P1/1Pb5/P5P1/R4QK1 b - - 1 22	c3g7 f1f6 e8e5 g5g7 g8h8 f6h6	1787	kingsideAttack mate mateIn3 middlegame pin
NIzCo	rq5r/1p1bk2p/p7/1N4Q1/8/3B4/PP3PPP/6K1 b - - 6 28	e7e6 d3c4	1791	exposedKing mate mateIn1 middlegame
mEftl	r1b1k2r/pp3ppp/2n1p3/3pP3/5P2/2Q4P/Pq1B2P1/2R1KB1R b Kkq - 0 14	b2a2 c1a1 d5d4 c3c6 b7c6 a1a2	1796	middlegame
ke9AP	4r1k1/2Q2pp1/5n2/7p/3P3P/3KPP2/6q1/1R5R w - - 1 34	b1b7 e8e3 d3e3 f6d5	1799	attraction endgame sacrifice
7jjJf	3rk2r/1p3pp1/p7/3p4/P2Ppb2/1PR4b/1BQ1R3/4KNq1 b k - 9 29	g1d4 c3h3 d4b4 b2c3	1802	middlegame
5zB9z	6k1/6b1/p3p2p/r2rP3/5B2/1P2K2P/P1R5/4R3 w - - 7 35	e3e4 d5e5 f4e5 a5e5 e4d3 e5e1	1804	endgame skewer
E2U4c	3r1r1k/2p3pp/Bp6/4Pp2/1n1Pb2R/4P2R/PP4PP/6K1 b - - 1 28	b4a6 h4h7 h8g8 e5e6	1807	endgame kingsideAttack
spHJN	4rr2/2p2p2/p2p1kp1/3P1P1p/2p1P2R/P6P/1PPK1P2/4R3 w - - 4 27	f5g6 f6g5 h4h5 g5h5	1809	endgame rookEndgame trappedPiece
JuYis	7r/pp3pk1/1qpB1bp1/4p3/2B5/2P4r/PP1Q1P2/3RR1K1 w - - 2 23	e1e5 h3h1 g1g2 h8h2 g2f3 h1d1	1809	kingsideAttack middlegame
XjjWx	3q1rk1/1pp2p2/1b2bR1Q/4r3/3P4/4p3/nB4PP/4R1K1 b - - 0 21	e5h5 f6g6 f7g6 h6g6	1811	middlegame sacrifice
EFU1Z	2r1r1k1/p4pp1/1b5p/5Q2/1P1p1Bq1/P1n3N1/3R1PPP/R5K1 b - - 5 23	c3e2 d2e2 g4f5 e2e8 c8e8 g3f5	1812	kingsideAttack middlegame
c0hZh	5r1k/2R3b1/1pN3p1/1P5p/2r5/6K1/5P1P/3R4 w - - 0 32	d1d7 c4g4 g3h3 f8f3	1812	endgame mate mateIn2
sKZv2	6k1/pp5p/4p3/3pP3/3Pb1P1/2P2p1P/PP1KB3/8 w - - 0 32	e2d1 f3f2 d1e2 e4g2	1814	advancedPawn clearance endgame
vraNe	2rk2n1/2p5/P1Qp1p2/3Pp3/P3Pq2/3KN3/7r/R4B2 b - - 0 38	h2f2 f1h3 f6f5 h3f5	1819	middlegame
gWpdg	r1b1k2r/p1p2ppp/qp2p3/4P3/3Pp3/2P3P1/PPQ2P1P/RN2K2R w KQkq - 0 13	c2e4 c8b7 e4e2 a6e2 e1e2 b7h1	1820	middlegame
yZT7Z	2r2r2/5p1k/p2qP2p/1p3Q2/5P2/PBP2b2/6PP/2R3K1 b - - 0 25	h7h8 f5f6 h8h7 b3c2 h7g8 e6f7	1820	advancedPawn exposedKing middlegame
WNMDj	6k1/1Q3pp1/R6p/1p2pq2/1b1p4/1P1P2P1/2r2P1P/5RK1 w - - 0 26	b7b5 b4e1 b5b7 e1f2	1821	endgame
iIWW2	r2q1rk1/1pp2pp1/2npbnNp/p1b1p3/2B1P3/P1N4P/1PPP1PP1/R1BQ1RK1 w - - 2 10	g6f8 e6c4 d2d3 c4a6	1822	hangingPiece middlegame
fAhK5	8/8/1p5p/P2kpp2/1P6/3K3P/5P2/8 b - - 0 38	b6a5 b4a5 d5c5 a5a6 c5b6 d3c4	1823	defensiveMove endgame pawnEndgame
3MWbP	3r2k1/4b1pp/p3q3/1p2Pp2/1P1p1Q2/3P3P/2rB1PP1/R2R2K1 w - - 5 28	d1c1 g7g5 f4f3 c2d2	1825	middlegame
Ktmgh	r1bq1r2/3np1R1/1p1pk3/6Q1/p1B3p1/1P6/P1PK1P2/8 b - - 10 26	d6d5 g5d5 e6f6 d5g5	1826	fork mate mateIn2 middlegame
lTPGn	r3k2r/1p2pp2/p2p1n1p/3Pb1p1/Pqp1P3/R1NQ1P1P/1PP3P1/2B1K2R w Kkq - 0 18	d3e3 e5f4 e3d4 f4c1	1830	middlegame skewer
XoJmZ	8/1p4pp/p4p2/3p1P2/1k1B2P1/7P/1K6/8 b - - 0 37	b4c4 d4f6 g7f6 g4g5 f6g5 f5f6	1831	endgame sacrifice
zIfwk	3rr1k1/2pqbpp1/pp5p/3NB3/1PP5/PQ1P1bP1/5P1P/3RR1K1 w - - 1 22	d5e7 e8e7 d3d4 f3d1	1832	middlegame
cwPXt	1k3r1r/pp4q1/2ppp1np/4n3/PP1QP3/2P1B2p/5PP1/R3RBK1 b - - 1 24	h3g2 d4a7 b8c7 e3b6 c7d7 a7b7 d7e8 b7g7	1835	deflection middlegame skewer
tK2fh	8/4P2p/3N2p1/1p1p4/5k2/p1P5/5K1P/r7 b - - 1 42	a3a2 e7e8q a1f1 f2f1 a2a1q e8e1 a1e1 f1e1	1836	advancedPawn endgame promotion
DOKjy	r1bq2k1/p3r1p1/1pn1Pn2/3p1BP1/3p1B2/P1P4Q/5P1P/R3K2R b KQ - 0 22	c8e6 f5e6 e7e6 h3e6	1837	kingsideAttack middlegame
7PLfs	8/p7/1p1k4/5Kp1/P1P1P3/8/8/8 w - - 2 68	f5g5 d6e5 a4a5 e5e4 a5b6 a7b6	1839	endgame pawnEndgame
PgbJ6	6k1/pRRr3p/4pb2/5pp1/q2p4/3n2P1/P4PKP/2Q5 w - - 0 30	c7d7 a4d7 c1g5 f6g5	1841	endgame
3cNvf	r5k1/pppR1p1p/4pqpQ/b7/P2R4/2P2P2/5P1P/6K1 b - - 3 22	a5c3 d4f4 f6g7 h6g7 c3g7 f4f7	1841	endgame
RBpti	r1b4R/p2nkpp1/3qp3/2R5/3P4/4Q3/P4PPP/6K1 b - - 2 26	d7c5 e3g5 e7d7 h8d8 d7c7 d8d6	1843	endgame skewer
oxSzQ	3r4/1pq2pk1/p3rnpP/5RQ1/2N5/1P3BP1/P2p1PK1/8 b - - 0 32	g7h7 f5f6 d2d1q f3d1 e6f6 g5f6 c7c6 f6c6	1845	middlegame
d4IFV	1k3r1r/1pb1Q2P/p2p1p2/3Pp3/4qp2/PN6/1PP5/1K4RR b - - 2 32	f4f3 e7f8 h8f8 g1g8 f8g8 h7g8q	1848	advancedPawn middlegame promotion sacrifice
fK60S	8/4k3/1ppp4/p3p3/4Q3/K6r/PPr5/5R2 w - - 0 35	b2b3 h3h2 e4c2 h2c2	1850	endgame quietMove
PSd8t	r1q3k1/1pp1p2p/3pr1PP/p2Np3/4P3/P5Q1/1PP2P2/2KR4 b - - 0 26	h7g6 d5e7 e6e7 g3g6 g8f8 h6h7 e7h7 g6h7	1851	advancedPawn deflection endgame exposedKing kingsideAttack
B55pF	1r4k1/p4pp1/q2r3p/2p5/6Q1/2P5/1P2R2P/2B1R1K1 w - - 4 32	c1f4 d6g6 g4g6 a6g6 e2g2 g6b6	1852	middlegame pin
8QyJW	rnb1k3/pp6/2p1p2p/6p1/2Bq4/2p2QP1/PP1N2PK/5R2 b q - 3 19	c3d2 f3f8 e8d7 f1f7	1853	mate mateIn2 middlegame
VCvxx	3q1r1k/5p1p/3N1p2/2p1P3/1p3Q2/3P3P/2r3P1/5RK1 b - - 0 27	f6e5 d6f7 f8f7 f4f7	1853	endgame fork
5TPC1	rn2r1k1/1bpq1p1p/1p3Bp1/p2p4/4p1PQ/3B4/P1P2P1P/1R2R1K1 b - - 2 23	e4d3 h4h6 d7g4 g1f1 g4h3 h6h3	1857	middlegame
8lAN2	4brk1/4R3/p2B2p1/q2p2Qp/1p6/1P5P/P1r3P1/1K1R4 w - - 2 28	b1c2 a5a2 c2c1 a2a1	1858	middlegame
CnJtJ	r2Bk3/ppp4p/2npb1p1/2bNp3/2B5/2PP1r2/PP3PPP/R3K2R b KQq - 0 15	f3f2 d5c7 e8d8 c7e6	1858	fork middlegame
UrQ5S	Q2r4/1ppk2p1/8/4p1P1/1q1p2bP/2NP4/2PK4/2B2R2 w - - 2 28	f1f7 d7e8 a8a4 b4a4 c3a4 e8f7	1858	defensiveMove middlegame
9qfR8	2k1r3/1p4r1/1Pp1R1p1/3n2Pp/3P1N2/8/8/R5K1 b - - 0 37	e8e6 f4e6 g7f7 a1a8 c8d7 e6c5	1859	endgame
qhxyz	r1bq3k/1p5P/p3pr2/3p1pQ1/3p2P1/3P4/PP3P2/RN2K2R b KQ - 2 23	f5g4 h1h6 f6h6 g5d8	1859	middlegame
H4BgY	8/7p/6p1/4pp2/Pk5P/3K1PP1/8/8 b - - 0 36	h7h5 a4a5 b4a5 d3c4 a5b6 c4d5 e5e4 f3e4 f5f4 g3f4	1860	endgame pawnEndgame quietMove
vAH93	rnbqk2r/pppp2pp/1b3p2/P3p3/1P2P1n1/2PP4/3Q1PPP/RNB1KBNR b KQkq - 0 9	g4f2 a5b6 f2h1 a1a7	1862	discoveredAttack opening
mGne5	3r1k2/1pp2pb1/p4p2/3p1q1r/3P2Rp/2P2N2/PP4Q1/4R1K1 b - - 13 28	f5h7 g2e2 h7f5 e2e7 f8g8 e7d8	1864	fork middlegame
irkH7	r2k2r1/ppp1p3/2nq1nQB/3p4/8/2PB4/PP3PPP/RN2K2R w KQ - 1 16	g6f7 c6e5 f7g8 f6g8	1867	fork middlegame trappedPiece
2imEe	8/6pk/7p/2Q5/2Pp4/5PKP/1r3r2/8 b - - 0 32	d4d3 c5f2 b2f2 g3f2 d3d2 f2e2 d2d1r e2d1	1872	endgame
Xo0fc	4rb1k/3q1pp1/7p/1ppbB3/p5N1/P1P3QP/1P4P1/4R1K1 b - - 9 48	f7f6 g4f6 g7f6 e5f6 h8h7 g3d3	1872	kingsideAttack middlegame
q2WOl	r2k3r/2p1q1p1/b1p4p/N2p4/4n3/2PBP1P1/PP2Q2P/2KR1R2 b - - 0 19	a6d3 a5c6 d8d7 e2d3 d7c6 d3d5	1873	fork intermezzo middlegame
UOngR	7k/6p1/7p/P2Q4/8/1PB4P/5rPK/5q2 b - - 0 30	f2c2 d5a8 h8h7 a8e4	1874	endgame
1dRww	r2qkbnr/pp2pp1p/2n3p1/3p4/3P2b1/P1NB1N2/1PP2PPP/R1BQK2R b KQkq - 0 7	c6d4 f3d4 g4d1 d3b5	1876	opening sacrifice
VRGqg	r2q1rk1/pb2bp2/1p2pn2/2np2N1/2P5/2N1P3/PPQ1BPPP/R2R2K1 b - - 0 14	f6e4 g5e4 c5e4 c3e4	1877	middlegame
rXXjN	8/4p3/3p4/3k1P2/8/5K2/6P1/8 w - - 0 47	g2g4 d5e5 f3e3 d6d5 e3d3 e5f4 d3d4 f4g4 d4d5 g4f5	1881	endgame pawnEndgame quietMove zugzwang
AhytV	8/4p2p/3pNpk1/4q1n1/r7/3Q1PP1/1P4K1/7R b - - 4 32	g6f7 e6g5 f6g5 d3b3 f7f6 b3a4	1881	endgame fork
1YYW1	6k1/p4pp1/7p/5P2/P2p2nq/5Q2/P5P1/3R2K1 w - - 5 32	d1d4 h4e1 f3f1 e1e3	1881	endgame
Soxwn	8/8/1p2p2k/4P1p1/p1b5/2p2RP1/2P5/2K5 b - - 1 33	a4a3 f3c3 a3a2 c1b2	1883	endgame
WO5qT	Q6r/p1p1pkbp/1p3np1/6B1/3qP3/2N2P2/PP4PP/R3K2R w KQ - 2 15	g5f6 d4e3 c3e2 h8a8 f6g7 f7g7	1884	middlegame
G8Mcv	r4q1k/p3bp1b/8/2PpP2P/5Q2/3p1NR1/PP3PP1/2K5 w - - 0 30	f3g5 e7g5 g3g5 f8c5	1886	middlegame
RsBiM	r2q1rk1/3nbppp/5n2/1pPNpb2/3P4/1Q2PN2/1P1B1PPP/R4RK1 b - - 0 14	e5d4 a1a8 d8a8 d5e7	1887	middlegame
xx9Ed	8/3n4/2k5/r2p4/3p4/1KP5/B4p2/Q7 w - - 0 64	a1f1 d7c5 b3b2 d4c3 b2c3 a5a2	1892	endgame
PVG5U	2r2r1k/pp1bp2p/3p1npQ/4n3/3qPN2/1B4R1/P1P3PP/5R1K b - - 1 22	f6e4 f4g6 e5g6 f1f8 c8f8 h6f8 g6f8 g3g8	1892	discoveredAttack kingsideAttack mate middlegame pin sacrifice
43Ndy	2r2rk1/1p1qnp2/p3b1pp/3p4/1P1N4/P1R1P3/2Q1BPPP/2R3K1 w - - 0 20	c3c7 c8c7 c2c7 f8c8 c7c8 e7c8	1896	middlegame
adhVn	r2qr1k1/3n1pbp/3p1np1/1p1P4/1Pp1P3/2N1BP2/3QN1PP/R4RK1 w - - 0 18	c3b5 a8a1 f1a1 f6e4 f3e4 g7a1	1898	discoveredAttack middlegame
ea3n4	6k1/p1pqn3/2p4R/3p2NQ/3P1r2/8/PPb4P/6K1 b - - 1 24	g8g7 g5e6 d7e6 h6e6	1899	fork middlegame
0t7cv	2r3k1/8/6pp/2qpBp2/2r1n3/5R1P/6PK/Q2R4 b - - 1 39	c4c1 d1c1 c5c1 a1a7	1900	defensiveMove middlegame
e6CaI	2r2rk1/p5bp/Bp6/3Pp1q1/4Pp2/2NQnP1b/P1R1KB1P/2R5 w - - 9 26	c1g1 g5g1 f2g1 h3f1 e2d2 f1d3	1902	middlegame sacrifice skewer
5dhlI	3r1rk1/p2b1Bp1/8/1pn1PNqp/2pP4/P1P3P1/5Q1P/R4RK1 b - - 0 32	f8f7 f5h6 g5h6 f2f7 g8h8 d4c5	1905	discoveredAttack kingsideAttack middlegame
MzIQR	5r1k/ppp3pp/3p2r1/3Pp3/1Pq1P3/P4P1R/R4Q2/3K4 b - - 1 29	c4e4 f3e4 f8f2 a2f2	1906	endgame
POE4N	rn2b3/p3R3/2p3kp/4B3/8/3p4/1P3PPP/6K1 w - - 0 31	e7e8 b8d7 e8a8 d3d2	1906	advancedPawn endgame sacrifice
2ifFr	4Rrk1/pQ1P1p1p/3r1q2/8/6P1/1P6/P4PK1/8 b - - 0 31	f6g5 e8f8 g8f8 b7b8 f8e7 b8e8	1907	attraction endgame fork
l961W	1n6/3b2k1/3p1q2/2pP1PpQ/1p4R1/6P1/1r6/4R1K1 b - - 3 37	d7f5 g4g5 f5g6 g5g6 f6g6 e1e7 g7f8 h5g6	1908	deflection exposedKing fork middlegame
JkxbH	3q1rk1/1R3pp1/4p2p/8/2rPQ1P1/7P/1RP2P1K/8 w - - 1 25	b7b4 c4b4 b2b4 d8d6 h2g2 d6b4	1909	endgame
9Jy4T	1k3b1r/5pp1/p7/4pQ1P/2p5/4q3/PPP4R/2KR4 w - - 0 31	h2d2 c4c3 f5f7 c3d2	1911	advancedPawn endgame
ijtR9	4r1k1/ppb2pp1/2p4p/8/2q5/1P3N2/P2Q1PPP/3R2K1 b - - 0 26	c4e2 d1e1 e2e1 f3e1	1914	endgame
ZJc1f	4r3/R5p1/5pP1/2kp3p/8/3b4/P1pB2PP/6K1 b - - 1 30	e8e1 d2e1 c5b6 e1f2 b6c6 f2e3	1915	defensiveMove endgame hangingPiece
sScgT	2r1r3/2q3k1/5ppp/1pPp4/pPnQ4/P1P2N2/6PP/R3R1K1 w - - 0 28	d4d5 c8d8 e1e8 d8d5	1916	middlegame trappedPiece
mawcl	2r3r1/pp3p1k/q3pPpp/3pP2P/1b1P1P1N/3Q4/1P6/1R3RK1 w - - 3 27	h5g6 g8g6 d3g6 f7g6	1917	middlegame
8i4Uk	1b6/1k6/8/1P6/4K3/6p1/8/6B1 w - - 12 65	e4d5 b8a7 d5e4 a7g1 e4f4 g1f2	1918	defensiveMove endgame
jIQkE	r5k1/pp4p1/2pB2p1/2Pb1q2/4r3/7R/PP3QPP/5RK1 w - - 9 34	f2h4 e4h4 f1f5 h4h3	1922	middlegame
rcGws	2r1r1k1/p2q1pp1/1b5p/3p1N2/4pQ2/1P5P/P1P2PP1/1R2R1K1 b - - 3 23	c8c2 f4g4 b6f2 g1h1 d7f5 g4f5	1922	defensiveMove middlegame
6bgAc	8/1p4k1/4pp1p/P2pn1p1/3B4/1P2P3/4r1PP/2R3K1 b - - 1 35	e5c6 a5a6 b7a6 c1c6	1922	deflection endgame
qnr96	4r1k1/p1Q4p/q5p1/3p4/8/K1P2P2/PR4PP/8 w - - 8 26	a3b4 e8c8 c7c8 a6c8	1922	endgame
FeQ1o	7q/pp2k3/2Pp4/4p3/4P1p1/P2P1pP1/7r/1RQ3KB w - - 3 32	b1b7 e7f6 h1f3 g4f3	1922	defensiveMove endgame
vn3L9	8/5pkp/3R4/5K1P/r2N2P1/5P2/8/4r3 b - - 10 46	e1d1 h5h6 g7f8 d6d8 f8e7 d4c6	1924	endgame mate mateIn3
wDa8W	8/8/6p1/7p/5P1P/6P1/p1K5/k7 b - - 0 45	g6g5 h4g5 h5h4 g5g6 h4h3 g6g7 h3h2 g7g8q h2h1q g8g7	1925	advancedPawn endgame mate pawnEndgame promotion
Hp4pE	5rk1/1pR3p1/p2np3/3p4/1P3P2/P3BQPK/1q6/8 b - - 3 35	b2a3 c7g7 g8g7 e3d4 g7f7 f3a3	1926	attraction discoveredAttack endgame sacrifice
dCUmp	k6r/1pB2R2/p1p5/P2n2p1/3r3p/1P6/6PK/5R2 b - - 0 36	d4d2 f7f8 h8f8 f1f8 a8a7 c7b8	1927	endgame
y01ZQ	r1b2rk1/4qppp/p3p3/1pp1N3/8/4P3/PP2Q1PP/3R1RK1 b - - 1 19	c8b7 d1d7 e7g5 e5f7 g5g2 e2g2 b7g2 g1g2	1932	middlegame
ZheUX	8/5pk1/2R1p1p1/2PpP3/8/6Pp/4KP1P/7r w - - 4 35	c6c8 h1h2 c5c6 h2h1	1933	defensiveMove endgame rookEndgame
aDyBQ	1r1q3k/6bp/6p1/p1pp1r2/Pp2Q3/1P1PB1P1/2P2P1P/2R2RK1 w - - 0 24	e4e6 b8b6 e3g5 f5g5	1933	middlegame
xqc9K	r4rk1/p3q2p/2n1b3/3p1pp1/2pPn3/2N1Q3/PPPNBPPP/2KRR3 w - - 0 16	f2f3 f5f4 c3d5 e6d5 e2c4 f4e3	1934	middlegame
cly0a	2kr1bnr/ppp1pppp/2n5/3q4/3P2b1/4BN2/PPP1BPPP/RN1QK2R b KQ - 2 6	c6d4 f3d4 g4e2 d1e2	1935	opening
eLjEC	2kr4/p1p4p/1p4p1/2P5/P7/1P6/4pBPP/R2qQ1K1 w - - 6 29	c5b6 d1a1 e1a1 d8d1 f2e1 d1a1 b6a7 c8b7	1945	attraction clearance endgame fork pin sacrifice
Miagb	6r1/5P2/8/1P1R2P1/4nk2/2P1b3/1P6/4K3 b - - 0 41	g8h8 g5g6 e4g3 e1d1	1946	defensiveMove endgame
S57NM	2k4r/1pp3p1/8/4p1B1/P2qn1K1/8/3N2P1/2R2Q2 w - - 0 29	d2e4 d4e4 g4g3 e4g6 c1c4 g6g5	1949	endgame pin
3pJl0	5nk1/1p2q1p1/4pr2/p2pN1R1/P2P3Q/2P5/1P4P1/6K1 b - - 3 38	f6f5 g5f5 e7h4 f5f8 g8f8 e5g6 f8f7 g6h4	1950	attraction endgame fork sacrifice
FbVla	5k2/8/p4p1p/1p3Np1/4KPb1/PPP3P1/8/8 b - - 1 37	g4f5 e4f5 g5f4 f5f4	1950	endgame
a5KZ5	3r1k1r/pb2qp2/1p2pn2/2p1N1Q1/3n4/P1PP4/BP3PPP/R3R1K1 b - - 0 26	d4c2 e5g6 f7g6 e1e6 e7e6 a2e6	1951	deflection discoveredAttack middlegame sacrifice
8Je5O	r1b1k2r/pp6/2p2p2/q2pn3/1b4pN/2N1P1B1/PPP1QPP1/1K1R3R w kq - 5 17	h4f5 h8h1 d1h1 c8f5 g3e5 f6e5 h1h8 b4f8	1951	defensiveMove middlegame
sqR6C	r5rk/p1b2p1p/2p1bq1B/7Q/1P1p4/P2B4/2P2P1P/R5RK w - - 0 24	h6g5 e6d5 g1g2 d5g2	1954	kingsideAttack middlegame
1BKAd	2br1rk1/5p1p/pq1n1Qp1/4R3/3R4/1BP5/PP3P1P/6K1 b - - 1 25	c8e6 e5e6 f7e6 b3e6	1955	kingsideAttack middlegame
13E8U	r1bq1r2/p1p3pk/2p2n1p/3pQ3/3N4/1PN1P3/P1PP2PP/R4RK1 w - - 6 15	f1f4 f8e8 d4c6 d8d7 e5d4 d7c6	1955	middlegame
uCSap	5rk1/2R4p/2p2p2/3p1Qp1/3P2P1/5K2/P4P1P/6q1 b - - 5 34	g1d1 f3g2 f8f7 f5e6 d1g4 e6g4	1955	defensiveMove endgame pin
8Tam5	8/8/8/4K3/7p/5k2/7P/8 w - - 0 56	e5f5 h4h3 f5e5 f3g2 e5e4 g2h2 e4f3 h2g1	1955	endgame pawnEndgame
2O4oo	8/R2k4/3P2p1/K5pp/6P1/4P1BP/1r3P2/2r5 b - - 11 47	d7e6 a7e7 e6d5 e3e4 d5c4 e7c7 c4d3 c7c1	1955	endgame exposedKing skewer
9v2gB	7k/1BQ5/p1P1bppp/8/PP2p3/5PPK/6NP/3R1q2 w - - 6 48	g3g4 f1f3 c7g3 e6g4 h3h4 g6g5	1955	endgame fork mate mateIn3
HHWa4	8/1p3p2/p4p1p/8/1Pk2PKP/1r6/6P1/1R6 w - - 1 32	b1b3 c4b3 g4f5 b3b4 f5f6 a6a5 g2g4 a5a4 f6f7 a4a3 g4g5 a3a2 g5g6 a2a1q	1959	advancedPawn endgame promotion quietMove
lzwLn	r1b1r1k1/7p/2pq2pb/p2p1p2/3B1P2/2P5/PPBQ2PP/R4RK1 w - - 6 18	d4e5 e8e5 f4e5 d6c5 d2f2 h6e3	1960	middlegame pin sacrifice
CeaWx	B7/2p2R2/3kP2p/p1b2P2/8/4r3/3K4/8 b - - 8 48	a5a4 f7d7 d6e5 d7d5 e5f6 d5c5	1961	endgame exposedKing fork
hFdRf	5r2/1p3kp1/p3pr2/P2p1P2/1PqPp1P1/2P1Q3/5RK1/5R2 b - - 0 38	e6f5 g4g5 f7e7 g5f6	1964	endgame
igKTV	b2r2k1/2RN1pp1/p3p2p/4P3/N2b4/P7/1PP2PPP/6K1 w - - 0 30	c2c3 d4e5 c7a7 a8c6 a4c5 e5b8	1964	endgame
eK1Tx	8/8/p1p5/PP6/2P2p1p/6k1/8/6K1 b - - 0 45	c6b5 c4b5 h4h3 b5b6 f4f3 b6b7 h3h2 g1h1 f3f2 b7b8q	1965	advancedPawn endgame pawnEndgame promotion
lWMVW	1k5r/p5p1/Bp1q1p2/3P4/7r/2N1Q1Pb/P4P2/4R1K1 b - - 0 30	h4g4 e3e8 h8e8 e1e8 b8c7 c3b5 c7d7 b5d6	1966	fork middlegame sacrifice
QaxZn	2k5/p2rR3/7p/Q7/2Pq4/6N1/Pr3PP1/6K1 w - - 4 34	e7d7 d4f2 g1h2 f2g2	1966	endgame fork mate mateIn2
Cmpsq	3rr1k1/p1q4p/3b2p1/1PpR4/2P1pp2/P2n4/2Q2PPP/B1N2R1K b - - 1 29	f4f3 c1d3 f3g2 h1g2	1972	middlegame
06XtR	1r6/3q1k2/3P3p/3R1P2/8/1pQ2KP1/6P1/8 w - - 8 52	c3b2 d7c6 b2e5 b8e8 e5d4 b3b2	1975	advancedPawn endgame pin
u58u1	r4r2/pp4Rp/4k3/1q2B1Q1/4p3/8/PPP2PPP/2K5 b - - 4 22	a8e8 g5h6 e6e5 g7g5 f8f5 g5f5 e5f5 h6h5 f5f6 h5b5	1975	attraction endgame exposedKing sacrifice skewer
FwvGt	6k1/2p2p1p/p7/1p1n3R/3P4/2P2P2/PP2rP2/3K4 b - - 1 25	c7c6 h5g5 g8f8 d1e2	1975	endgame
fb7DN	8/8/8/7p/3K1RrP/7k/8/8 w - - 12 64	f4g4 h5g4 h4h5 g4g3 h5h6 g3g2	1976	advancedPawn endgame
z3rIy	8/kp6/p3R3/3Nb2r/4p3/2P2p2/PPR5/1K6 w - - 2 45	d5f6 h5h1 c2c1 h1c1 b1c1 f3f2	1983	advancedPawn endgame
Fx4x6	4r1k1/pp3pbp/q1p3p1/8/4r1b1/P3BNP1/1PP2KBP/1RQ1R3 w - - 1 23	h2h3 g4f3 g2f3 e4e3 e1e3 g7d4	1983	middlegame pin sacrifice
n6QUG	7k/1p6/p3Q2p/2qpP1p1/6P1/8/2KR3P/8 w - - 4 48	c2d3 c5c4 d3e3 d5d4 e3e4 c4e6	1987	discoveredAttack endgame exposedKing
qWFbQ	r3kb1N/2p4p/p1p1n1p1/3pQ3/4pB2/7b/PPPN1PqP/R3KR2 w Qq - 2 17	f4g3 f8g7 e5g7 e6g7	1988	middlegame trappedPiece
djn2b	r3r1k1/1pp1qppp/2n2n2/p2p2P1/4PP2/1PNBQ2P/1PP5/2KR3R b - - 0 16	f6e4 c3d5 e7c5 e3c5 e4c5 d5c7	1990	middlegame
0r644	8/2kn2pp/1q3p2/1pNQ4/1P1P4/7P/6P1/6K1 b - - 0 32	b6d6 c5e6 d6e6 d5e6	1993	endgame
